id;full-name;html-url;stars;forks;owner-name;owner-type;created-at;last-commit;last-commit-date;domain-files;type;n-intents;intents;n-entities;entities;n-actions;actions;n-slots;slots;n-slots-from-entity;n-slots-from-text;slots-type;n-forms;forms;version;config-languages;training-language;response-languages;pure-english;n-actions-files
ricktorzynski/rasa-knowledge-base;ricktorzynski/rasa-knowledge-base;https://github.com/ricktorzynski/rasa-knowledge-base;2;0;ricktorzynski;User;2022-09-16T06:12:57Z;a10bd9f77f406db47db11c59666299e31c963a79;2022-09-16T18:29:48Z;['domain.yml'];sfsd;21;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'define', 'creator', 'creation', 'release_7', 'release_8', 'release_9', 'release_10', 'end_of_life_7', 'end_of_life_8', 'number_of_sites', 'drupal_logo', 'add_contact_info', 'inform', 'tell_joke'];3;['release', 'user_name', 'user_email'];1;['action_joke'];2;['user_name', 'user_email'];2;0;['text', 'text'];1;['contact_info_form'];3.1;['en'];['en'];['en'];True;1
rimmelasghar/Getting-Started-with-RASA;rimmelasghar/Getting-Started-with-RASA;https://github.com/rimmelasghar/Getting-Started-with-RASA;3;0;rimmelasghar;User;2022-12-28T14:29:24Z;0c6c05a3447da179efd80977bf3bbbf920c345a1;2022-12-28T15:06:10Z;['domain.yml'];sfsd;6;['greet', 'inform', 'goodbye', 'affirm', 'deny', 'bot_challenge'];1;['choice'];1;['action_play_rps'];1;['choice'];1;0;['categorical'];0;[];3.1;['en'];['en'];['en'];True;1
rmanaem/unibot;rmanaem/unibot;https://github.com/rmanaem/unibot;1;1;rmanaem;User;2022-01-13T00:40:27Z;6a202391e84033780aa2147cc89c60e6f3f858f5;2023-03-31T23:53:14Z;['rasa/domain.yml'];sfsd;15;['greet', 'goodbye', 'describe_course', 'student_competency', 'university_topics', 'course_subject', 'student_enrollment', 'course_credits', 'specific_topics', 'course_retaken', 'failed_student', 'course_readings', 'topics_covered', 'gibberish', 'about_person'];11;['course_name', 'course_number', 'first_name', 'last_name', 'university', 'topic', 'credits', 'counter', 'material_number', 'course_event', 'person'];12;['action_describe_course', 'action_student_competency', 'action_university_topics', 'action_course_subject', 'action_student_enrollment', 'action_course_credits', 'action_specific_topics', 'action_course_retaken', 'action_failed_student', 'action_course_readings', 'action_topics_covered', 'action_person_info'];11;['course_name', 'course_number', 'first_name', 'last_name', 'university', 'topic', 'credits', 'counter', 'material_number', 'course_event', 'person'];11;0;['text', 'float', 'text', 'text', 'text', 'text', 'float', 'float', 'float', 'text', 'text'];0;[];3.1;['en'];['en'];['en'];True;1
robocorp/example-rasa-chatbot;robocorp/example-rasa-chatbot;https://github.com/robocorp/example-rasa-chatbot;7;1;robocorp;Organization;2022-06-13T14:36:13Z;5e541244007bcd3d1045c126fdeb919a51e18dbf;2023-01-19T09:19:10Z;['domain.yml'];sfsd;10;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'give_time', 'EXTERNAL_time_result', 'EXTERNAL_time_error'];4;['GPE', 'timeresult', 'cityresult', 'errortext'];3;['action_show_time', 'action_tell_time', 'action_tell_error'];1;['GPE'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];True;1
rohit07cf/RASA_CHATBOT-Rasa-3.0-;rohit07cf/RASA_CHATBOT-Rasa-3.0-;https://github.com/rohit07cf/RASA_CHATBOT-Rasa-3.0-;2;0;rohit07cf;User;2022-04-07T01:15:19Z;d09f524077cc2b3c633cb90c6a05ebcdf4d837f0;2022-04-08T15:36:06Z;['domain.yml'];sfsd;8;['greet', 'inform', 'goodbye', 'affirm', 'deny', 'bot_challenge', 'weather_with_city', 'weather_without_city'];2;['choice', 'location'];3;['action_play_rps', 'action_weather_api', 'utter_ask_city'];2;['choice', 'location'];2;0;['categorical', 'text'];0;[];3.1;['en'];['en'];['en'];True;2
s-4-m-a-n/RestaurantBot;s-4-m-a-n/RestaurantBot;https://github.com/s-4-m-a-n/RestaurantBot;4;0;s-4-m-a-n;User;2023-05-21T15:58:54Z;d5800d33af79ab6516591424fb51efb846ed2584;2023-06-27T16:43:51Z;['rasa-chatbot/domain.yml'];sfsd;14;['greet', 'goodbye', 'affirm', 'deny', 'bot_challenge', 'ask_veg_nonveg_menu', 'browse_menu', 'make_order', 'full_name', 'delivery_address', 'contact_number', 'check_order_status', 'give_token', 'cancel_order'];7;['cuisine_type', 'cuisine', 'quantity', 'full_name', 'contact_number', 'delivery_address', 'token'];8;['action_show_menu', 'action_extract_order', 'action_show_order_detail', 'validate_order_form', 'action_submit_order', 'action_show_order_status', 'action_ask_token', 'action_cancel_order'];7;['orders', 'full_name', 'contact_number', 'delivery_address', 'comments', 'token', 'prev_token'];3;2;['list', 'text', 'text', 'text', 'text', 'text', 'text'];2;['order_form', 'token_form'];3.1;['en'];['en'];['en'];True;1
saikiransomanagoudar/medical-advice;saikiransomanagoudar/medical-advice;https://github.com/saikiransomanagoudar/medical-advice;2;0;saikiransomanagoudar;User;2024-10-18T02:00:46Z;31dcf20e5ad76d49ea2e118c77246989a54bec1f;2024-12-10T11:06:40Z;['domain.yml'];sfsd;10;['greet', 'goodbye', 'ask_medicine', 'medicine', 'ask_hospital', 'ask_department', 'medical_hospital', 'medical_department', 'health_advice', 'symptoms'];2;['disease', 'symptom'];6;['action_operator_agent', 'action_greeting_agent', 'action_medicine_agent', 'action_medical_hospital_agent', 'action_medical_department_agent', 'user_proxy_agent'];1;['disease'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];True;1
sajitheranda/bank_chatbot_backend;sajitheranda/bank_chatbot_backend;https://github.com/sajitheranda/bank_chatbot_backend;1;0;sajitheranda;User;2024-11-03T03:17:09Z;a4346d3cf455e173977dbe9e4945b12309bdf0ca;2024-11-03T06:45:25Z;['domain.yml'];sfsd;27;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'username', 'password', 'welcome', 'apply_loan', 'apply_card', 'account_balance', 'account_transactions', 'account_number', 'loan_type', 'loan_amount', 'loan_duration', 'telephone_number', 'email', 'card_type', 'card_amount', 'loan_reason', 'logout', 'other_quetion_1', 'other_quetion_2', 'other_quetion_3'];11;['username', 'password', 'account_number', 'loan_type', 'loan_amount', 'loan_duration', 'telephone_number', 'email', 'loan_reason', 'card_type', 'card_amount'];7;['get_account_balance', 'get_account_transactions', 'get_response', 'welcome_user', 'reset_all_slots', 'save_loan_application', 'save_card_application'];11;['username', 'password', 'account_number', 'loan_type', 'loan_amount', 'loan_duration', 'telephone_number', 'email', 'loan_reason', 'card_type', 'card_amount'];11;0;['text', 'text', 'text', 'text', 'float', 'text', 'text', 'text', 'text', 'text', 'float'];4;['account_balance_form', 'account_transaction_form', 'loan_form', 'card_form'];3.1;['en'];['en'];['en'];True;1
salama4ai/Rasa-chatbot-;salama4ai/Rasa-chatbot-;https://github.com/salama4ai/Rasa-chatbot-;1;0;salama4ai;User;2022-01-29T12:40:52Z;d897ac512a0da2982bf3e34b5d980a566f89db1f;2023-01-21T18:14:18Z;['domain.yml'];sfsd;5;['country_pop_cap_query', 'greet', 'bot_challenge', 'goodbye', 'thank'];2;['country', 'pop_cap'];14;['utter_greet', 'utter_offer', 'utter_iamabot', 'utter_thank', 'utter_goodbye', 'utter_ask_country', 'utter_ask_pop_cap', 'utter_not_found', 'utter_server_failure', 'utter_answer_cap', 'utter_answer_pop', 'utter_typo', 'validate_country_pop_cap_form', 'action_answer'];2;['pop_cap', 'country'];2;0;['categorical', 'text'];1;['country_pop_cap_form'];3.0;['en'];['en'];['en'];True;1
samik-saha/rasa-chatbot;samik-saha/rasa-chatbot;https://github.com/samik-saha/rasa-chatbot;28;23;samik-saha;User;2018-11-24T06:48:29Z;282884841f60cfead0847eebf3f2477e159a11dd;2024-01-04T01:43:36Z;['domain.yml'];sfsd;6;['greet', 'get_weather', 'mood_happy', 'mood_unhappy', 'goodbye', 'inform'];1;['location'];2;['action_get_weather', 'action_joke'];1;['location'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];True;1
samriddhasingh/RasaChatbot;samriddhasingh/RasaChatbot;https://github.com/samriddhasingh/RasaChatbot;1;0;samriddhasingh;User;2023-06-28T06:15:30Z;5a647ecf3d67be82113242745c822aac07d24b93;2023-08-12T17:29:33Z;['bot/domain.yml'];sfsd;11;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'name_entry', 'account_number_entry', 'phone_number_entry', 'check_balance'];3;['name', 'account_number', 'phone_number'];1;['action_show_account_details'];3;['name', 'phone_number', 'account_number'];3;0;['text', 'text', 'float'];0;[];3.1;['en'];['en'];['en'];True;1
sknud/conversational_ai_music_bot;sknud/conversational_ai_music_bot;https://github.com/sknud/conversational_ai_music_bot;2;0;sknud;User;2024-02-21T14:20:12Z;7bee2e462ce7f57359ec3680873fa0aabe3d4b82;2024-03-12T16:05:27Z;['domain.yml'];sfsd;8;['greet', 'goodbye', 'mood_great', 'bot_challenge', 'music_recommendation', 'trivia_release_date', 'trivia_artist_biography', 'trivia_album_tracklist'];3;['song_title', 'album_title', 'artist'];5;['action_music_recommendation', 'action_music_trivia', 'action_trivia_release_date', 'action_trivia_artist_biography', 'action_trivia_album_tracklist'];3;['song_title', 'album_title', 'artist'];3;0;['text', 'text', 'text'];0;[];3.1;['en'];['en'];['en'];True;3
suhasdevmane/abacws-chatbot__rasa-ui;suhasdevmane/abacws-chatbot;https://github.com/suhasdevmane/abacws-chatbot;1;0;suhasdevmane;User;2023-10-01T22:12:31Z;d0203a7632e31085af7666374f73b0fe245c3cec;2024-08-03T08:25:05Z;['rasa-ui/domain.yml'];mfsd;8;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'query_actions'];2;['start_date', 'end_date'];1;['action_nl2sparql_jena'];5;['start_date', 'end_date', 'sparql_query', 'formatted_results', 'overall_average'];2;3;['text', 'text', 'any', 'any', 'any'];0;[];3.1;['en'];['en'];['en'];True;2
sunil-thapa99/NLP-assignment-2;sunil-thapa99/NLP-assignment-2;https://github.com/sunil-thapa99/NLP-assignment-2;1;0;sunil-thapa99;User;2023-03-23T19:57:06Z;bdaefa539e393c72bea2a29f5bbcfb8303b8d117;2023-04-20T05:22:17Z;['domain.yml'];sfsd;19;['affirm', 'availability_pricing', 'bot_challenge', 'cancel_tour', 'deny', 'goodbye', 'greet', 'lease_details', 'mood_great', 'mood_unhappy', 'parking_info', 'pet_policy', 'property_details', 'schedule_tour', 'search_properties', 'show_more', 'gender_query', 'floor_query', 'bedroom_query'];5;['location', 'sorting', 'gender', 'floor_type', 'bedrooms'];15;['action_provide_property_details', 'action_search_properties', 'action_greet', 'action_goodbye', 'action_search_properties_no_location', 'action_availability_pricing', 'action_provide_lease_details', 'action_cancel_tour', 'action_provide_parking_info', 'action_provide_pet_policy', 'action_schedule_tour', 'action_show_more', 'action_query_gender', 'action_query_basement', 'action_query_bedrooms'];5;['location', 'sorting', 'gender', 'floor_type', 'bedrooms'];5;0;['text', 'text', 'text', 'text', 'text'];0;[];3.1;['en'];['en'];['en'];True;3
taredalen/pde-data-science;taredalen/pde-data-science;https://github.com/taredalen/pde-data-science;1;0;taredalen;User;2022-10-19T00:16:46Z;9178b76b33155590387c278fdc0222118a9aa44b;2023-04-02T08:53:02Z;['chatbot/domain.yml'];sfsd;17;['deny', 'affirm', 'goodbye', 'greet', 'mood_great', 'mood_unhappy', 'bot_challenge', 'smalltalk_appraisal_thank_you', 'movie_id', 'movie_information', 'movie_recommendation_description', 'movie_recommendation_director_based', 'movie_recommendation_genre_based', 'movie_watched_recently', 'ask_for_cinema_nearby', 'movie_plot', 'ask_movie_no_title'];8;['film', 'movie_recommendation', 'movie_description', 'movie_recommendation_genre_based', 'director', 'id', 'genre', 'plot'];8;['action_movie_search', 'action_get_movie_recommendation', 'action_get_movie_description', 'action_get_movie_recommendation_genre_based', 'action_get_movie_recommendation_title_based', 'action_get_movie_recommendation_director_based', 'action_get_movie_information', 'action_get_cinema_near'];12;['film', 'plot', 'movie_recommendation', 'movie_description', 'movie_recommendation_genre_based', 'director', 'id', 'genre', 'country', 'city', 'address', 'confirm_address'];5;6;['any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'text', 'text', 'text', 'bool'];1;['get_address_form'];3.1;['en'];['en'];['en'];True;1
tusuii/SmartSolveAI_Unified_ChatBot_Internship_Project;tusuii/SmartSolveAI_Unified_ChatBot_Internship_Project;https://github.com/tusuii/SmartSolveAI_Unified_ChatBot_Internship_Project;2;0;tusuii;User;2023-10-01T15:33:46Z;bf47f11d6d0e88ded7ebfc962258e65418748785;2023-10-05T15:22:23Z;['domain.yml'];sfsd;44;['greet', 'goodbye', 'affirm', 'bot_challenge', 'where_to', 'group_info', 'start_when', 'difference', 'offerletter-cert', 'domains', 'internship-help', 'apointment_letter', 'internship_completion', 'more_than_one_domain', 'choose-change_domain-duration', 'paid', 'eligiblity-selection_criteria', 'graduates_freshers', 'timeings', 'machine', 'how_to_choose_domain', 'data', 'iac', 'perks_of_iac', 'fees', 'activity_participation', 'work_hours', 'necessary_to_join', 'flexiblity', 'previous_record', 'how_conducted', 'start', 'provide_details', 'provide_name', 'provide_email', 'show_all_data', 'deny', 'kaise_apply', 'kaise_telegram', 'kaise_help', 'kaise_domain', 'kaise_samay', 'kaise_device', 'kaise_res'];2;['name', 'email'];2;['action_save_data', 'action_show_all_data'];2;['name', 'email'];2;0;['text', 'text'];0;[];3.1;['en'];['en', 'hi'];['en'];False;1
vedant130701/rixbot;vedant130701/rixbot;https://github.com/vedant130701/rixbot;1;1;vedant130701;User;2022-06-10T04:12:10Z;132ef787f1f316251aa9257c87268df17686c63b;2022-06-15T07:14:14Z;['domain.yml'];sfsd;10;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'chitchat', 'joke', 'inform_name'];3;['time', 'joke_type', 'name'];1;['action_tell_joke'];3;['time', 'joke_type', 'name'];3;0;['text', 'text', 'text'];1;['name_form'];3.1;['en'];['en'];['en'];True;1
vgs1993/Chatbot-using-rasa;vgs1993/Chatbot-using-rasa;https://github.com/vgs1993/Chatbot-using-rasa;1;0;vgs1993;User;2023-02-09T19:45:33Z;38617477b93379c9345c66971d1c16b8fe2a8cda;2023-02-09T19:51:12Z;['domain.yml'];sfsd;11;['greet', 'affirm', 'deny', 'personal', 'objective', 'experience', 'done', 'education', 'leadership', 'skills', 'communication'];18;['PERSON', 'first_name', 'last_name', 'street', 'city', 'state', 'pin_code', 'phone_number', 'email', 'objective', 'skill', 'year', 'job_title', 'company', 'degree', 'school', 'communication', 'language'];2;['utter_greet', 'action_main_router'];23;['active_dialog', 'active_slot', 'PERSON', 'first_name', 'last_name', 'street', 'city', 'state', 'pin_code', 'phone_number', 'email', 'objective', 'skill', 'skill1', 'skill2', 'skill3', 'experience', 'experience_complete', 'education', 'education_complete', 'communication', 'leadership', 'leadership_complete'];0;0;['text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'bool', 'text', 'bool', 'text', 'text', 'bool'];0;[];3.1;['en'];['en'];['en'];True;8
visheshofficial/ai-health-agent;visheshofficial/ai-health-agent;https://github.com/visheshofficial/ai-health-agent;2;0;visheshofficial;User;2022-06-22T12:10:19Z;fe881021c4a85d71e0ea04e26cf90296e95528ea;2022-08-27T21:25:35Z;['domain.yml'];sfsd;7;['greet', 'goodbye', 'healthy_patient', 'unhealthy_patient', 'bot_challenge', 'inform_symptoms', 'out_of_scope'];1;['DISEASE'];7;['action_remember_symptoms', 'utter_greet', 'utter_healthy_bye', 'utter_unhealth_bye', 'utter_goodbye', 'action_predict_disease', 'action_repeat_information'];2;['disease', 'symptoms'];1;0;['text', 'list'];1;['gather_symptoms'];3.1;['en'];['en'];['en'];True;1
web3r-chat/dapp-0-bot;web3r-chat/dapp-0-bot;https://github.com/web3r-chat/dapp-0-bot;2;0;web3r-chat;Organization;2022-06-07T10:40:07Z;a550e9eea8fb2745f7907f6ff37c262e4f08e5c6;2022-07-22T04:23:32Z;['domain/domain-base.yml', 'domain/domain-faq-about.yml', 'domain/domain-faq-sales.yml'];sfmd;7;['connect', 'goodbye', 'affirm', 'deny', 'bot_version', 'faq_about', 'faq_sales'];3;['jwt', 'principal', 'bot_type'];2;['action_connect', 'action_bot_version'];5;['jwt', 'principal', 'canister_motoko_id', 'canister_motoko_candid_ui', 'bot_type'];2;0;['any', 'text', 'any', 'any', 'text'];0;[];3.1;['en'];['en'];['en'];True;4
yamess/Rasa-Music-QA-KB-Chatbot;yamess/Rasa-Music-QA-KB-Chatbot;https://github.com/yamess/Rasa-Music-QA-KB-Chatbot;1;0;yamess;User;2022-06-24T06:22:57Z;58b26f60c73a60bc6f7586ea2566b04a60d60bfc;2022-06-24T07:55:34Z;['domain.yml'];sfsd;5;['greet', 'goodbye', 'query_knowledge_base', 'play_song', 'play_album'];6;['object_type', 'mention', 'attribute', 'song', 'singer', 'gender'];5;['action_response_query', 'utter_goodbye', 'utter_greet', 'utter_default', 'utter_ask_rephrase'];10;['knowledge_base_last_object', 'knowledge_base_last_object_type', 'knowledge_base_listed_objects', 'knowledge_base_objects', 'object_type', 'mention', 'attribute', 'song', 'singer', 'gender'];6;0;['any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any'];0;[];3.1;['en'];['en'];['en'];True;1
yamess/Rasa-Weather-Forecast-Chatbot;yamess/Rasa-Weather-Forecast-Chatbot;https://github.com/yamess/Rasa-Weather-Forecast-Chatbot;1;0;yamess;User;2022-06-22T06:07:12Z;e246a9ce13a44c81fa8d420da5252b310d2ae5d0;2022-06-22T06:10:36Z;['domain.yml'];sfsd;5;['greet', 'goodbye', 'weather', 'info_date', 'info_address'];2;['address', 'date-time'];6;['utter_ask_address', 'utter_ask_date-time', 'utter_goodbye', 'utter_greet', 'utter_default', 'action_weather_form_submit'];2;['address', 'date-time'];0;0;['any', 'any'];1;['weather_form'];3.1;['en'];['en'];['en'];True;1
zhayubaby/chatbot_rasa_docker;zhayubaby/chatbot_rasa_docker;https://github.com/zhayubaby/chatbot_rasa_docker;1;0;zhayubaby;User;2023-10-10T10:44:08Z;3b4e2707f5b8fe27f7fee08ef41727b3037eada3;2023-10-11T15:45:46Z;['domain.yml'];sfsd;27;['add_course', 'add_teacher', 'affirm', 'ask_company_info', 'ask_teacher_info', 'bot_challenge', 'deny', 'goodbye', 'greet', 'inform_course_name', 'inform_course_type', 'inform_course_learning_style', 'mood_great', 'mood_unhappy', 'my_order', 'order_details', 'query_teacher', 'search_course', 'explore_subscription', 'select_subscription_plan', 'customer_complaint', 'customer_want_chat', 'issue_help', 'connect_to_supervisor', 'email_query', 'phone_call_query', 'tell_me_a_joke'];7;['subscription_plan', 'course_name', 'course_type', 'course_learning_style', 'name', 'order_number', 'teacher_name'];17;['action_add_course', 'utter_ask_course_type', 'action_ask_course_name', 'action_search_course', 'action_search_course_learning_style', 'utter_subscription_options', 'action_subscription_plan', 'query_order_details', 'action_add_teacher', 'utter_ask_teacher_info', 'action_query_teacher_info', 'utter_complaint_reply', 'action_utter_reply', 'utter_iusse_help', 'action_connect_to_supervisor', 'action_email_query_instructions', 'action_phone_call_query_instructions'];6;['order_number', 'teacher_name', 'course_type', 'course_name', 'course_learning_style', 'subscription_plan'];6;0;['text', 'text', 'text', 'text', 'text', 'text'];0;[];3.1;['en'];['en'];['en'];True;1
