id;full-name;html-url;stars;forks;created-at;updated-at;pushed-at;default-branch;owner-name;owner-id;owner-type;last-commit;last-commit-date;domain-folder;domain-files;n-domain-files;nlu-files;n-nlu-files;actions-files;n-actions-files;readme-files;n-readme-files;language-files;n-language-files;unclear-match
calpoly-csai/swanton__rasa;calpoly-csai/swanton;https://github.com/calpoly-csai/swanton;3;1;2020-07-26T19:32:15Z;2021-04-26T04:07:25Z;2021-04-23T18:54:30Z;master;calpoly-csai;48338228;Organization;8f5aed72ebabf06daaf37ba6a6feefec06654802;2021-04-23T18:54:29Z;rasa;['rasa/domain.yml'];1;['rasa/data/nlu.md'];1;[];0;['README.md'];1;['rasa/config.yml'];1;[]
calpoly-csai/swanton__rasa-1.x;calpoly-csai/swanton;https://github.com/calpoly-csai/swanton;3;1;2020-07-26T19:32:15Z;2021-04-26T04:07:25Z;2021-04-23T18:54:30Z;master;calpoly-csai;48338228;Organization;8f5aed72ebabf06daaf37ba6a6feefec06654802;2021-04-23T18:54:29Z;rasa-1.x;['rasa-1.x/domain.yml'];1;['rasa-1.x/data/nlu.md'];1;[];0;['README.md'];1;['rasa-1.x/config.yml'];1;[]
chrismbirmingham/speechbot__rasa_greeter;chrismbirmingham/speechbot;https://github.com/chrismbirmingham/speechbot;5;5;2021-03-30T21:55:05Z;2024-07-09T10:13:40Z;2021-04-09T05:01:10Z;main;chrismbirmingham;8855340;User;c75470222c5a98881177726da5f711f80fbef7a3;2021-04-09T05:00:24Z;rasa_greeter;['rasa_greeter/domain.yml'];1;['rasa_greeter/data/nlu.yml'];1;['rasa_greeter/actions/actions.py'];1;['README.md'];1;['rasa_greeter/config.yml'];1;[]
chrismbirmingham/speechbot__rasa_example;chrismbirmingham/speechbot;https://github.com/chrismbirmingham/speechbot;5;5;2021-03-30T21:55:05Z;2024-07-09T10:13:40Z;2021-04-09T05:01:10Z;main;chrismbirmingham;8855340;User;c75470222c5a98881177726da5f711f80fbef7a3;2021-04-09T05:00:24Z;rasa_example;['rasa_example/domain.yml'];1;['rasa_example/data/nlu.yml'];1;[];0;['README.md'];1;['rasa_example/config.yml'];1;[]
varun-v-t/Restuarant-Chatbot-Using-Rasa__.;varun-v-t/Restuarant-Chatbot-Using-Rasa;https://github.com/varun-v-t/Restuarant-Chatbot-Using-Rasa;2;0;2021-04-05T13:18:05Z;2021-11-07T12:57:03Z;2021-04-05T13:19:51Z;main;varun-v-t;5702771;User;14523de02fafb344093170b08bc99b1b63d383ad;2021-04-05T13:19:43Z;.;['domain.yml'];1;['data/nlu.md'];1;['actions.py'];1;['README.md'];1;['config.yml'];1;[]
varun-v-t/Restuarant-Chatbot-Using-Rasa__backup;varun-v-t/Restuarant-Chatbot-Using-Rasa;https://github.com/varun-v-t/Restuarant-Chatbot-Using-Rasa;2;0;2021-04-05T13:18:05Z;2021-11-07T12:57:03Z;2021-04-05T13:19:51Z;main;varun-v-t;5702771;User;14523de02fafb344093170b08bc99b1b63d383ad;2021-04-05T13:19:43Z;backup;['backup/domain_new.yml'];1;['backup/nlu2.md', 'backup/nlu3.md'];2;['backup/actions_bk.py'];1;['README.md'];1;[];0;[]
saayeeem/timezonebot-1__.;saayeeem/timezonebot-1;https://github.com/saayeeem/timezonebot-1;0;0;2021-03-31T12:36:29Z;2021-03-31T21:14:27Z;2021-03-31T21:14:14Z;main;saayeeem;57545651;User;c82607f7497c2fe4ec5068792eef6477a6e64f03;2021-03-31T21:14:14Z;.;['domain.yml'];1;['data/nlu.md'];1;['actions.py'];1;['README.md'];1;['config.yml'];1;[]
saayeeem/timezonebot-1__timezonebot2;saayeeem/timezonebot-1;https://github.com/saayeeem/timezonebot-1;0;0;2021-03-31T12:36:29Z;2021-03-31T21:14:27Z;2021-03-31T21:14:14Z;main;saayeeem;57545651;User;c82607f7497c2fe4ec5068792eef6477a6e64f03;2021-03-31T21:14:14Z;timezonebot2;['timezonebot2/domain.yml'];1;['timezonebot2/data/nlu.md'];1;['timezonebot2/actions/actions.py'];1;['README.md'];1;['timezonebot2/config.yml'];1;[]
nitesh261193/Research_ChatBot__.;nitesh261193/Research_ChatBot;https://github.com/nitesh261193/Research_ChatBot;0;0;2021-03-23T19:15:16Z;2024-07-12T14:22:40Z;2021-03-23T19:15:22Z;master;nitesh261193;73896064;User;c1ecb70c7f9505ea354015222fdd3f094e45bd2e;2021-03-23T19:09:36Z;.;['domain.yml'];1;['nlu.md'];1;[];0;[];0;['config.yml'];1;[]
nitesh261193/Research_ChatBot__config_backup;nitesh261193/Research_ChatBot;https://github.com/nitesh261193/Research_ChatBot;0;0;2021-03-23T19:15:16Z;2024-07-12T14:22:40Z;2021-03-23T19:15:22Z;master;nitesh261193;73896064;User;c1ecb70c7f9505ea354015222fdd3f094e45bd2e;2021-03-23T19:09:36Z;config_backup;['config_backup/domain.yml'];1;['config_backup/nlu.md'];1;[];0;[];0;['config_backup/config.yml'];1;[]
Maulish613/PythonChatbot__dialogue;Maulish613/PythonChatbot;https://github.com/Maulish613/PythonChatbot;0;0;2021-03-08T20:05:38Z;2021-03-08T20:31:05Z;2021-03-08T20:31:02Z;main;Maulish613;64555098;User;bba7ee70a0b6f00ada7b58aaf63af7d16927de37;2021-03-08T20:17:56Z;dialogue;['dialogue/domain.yml'];1;[];0;[];0;[];0;[];0;[]
coderon98/rasa_chatbot__.;coderon98/rasa_chatbot;https://github.com/coderon98/rasa_chatbot;0;0;2021-01-17T17:03:48Z;2021-02-26T13:14:34Z;2021-03-03T21:25:09Z;master;coderon98;47818458;User;a3669dc0a094593f45671d692632e0e17c8f8a2f;2021-02-26T13:14:32Z;.;['domain.yml'];1;['data/data_assistance_vpn.yml', 'data/data_context.yml', 'data/data_demande_material.yml', 'data/data_teamviewer.yml', 'data/nlu.yml'];5;['actions/utils/topic_parser/main.py', 'actions/actions_elastic.py', 'actions/actions/actions_standard.py', 'actions/utils/comparaison/comparaison.py', 'actions/utils/elasto/elasto.py', 'actions/utils/topic_parser/topic_parser.py', 'actions/utils/fileYaml/fileYaml.py', 'actions/utils/elasto/topikizer.py', 'actions/utils/topic_parser/summarization.py', 'actions/actions/actions_knowledge_base.py', 'actions/actions_onlibrary.py', 'actions/utils/container/container.py'];12;[];0;['config.yml'];1;[]
manishkr03/Chatbot__Rasa chatbot/rasa-bot2;manishkr03/Chatbot;https://github.com/manishkr03/Chatbot;0;1;2021-02-28T16:05:14Z;2021-02-28T18:51:50Z;2021-02-28T18:51:48Z;main;manishkr03;78295361;User;e2f951187e88d3ba35045978d19aaab035226178;2021-02-28T18:51:48Z;Rasa chatbot/rasa-bot2;['Rasa chatbot/rasa-bot2/domain.yml'];1;['Rasa chatbot/rasa-bot2/data/nlu_data.md'];1;['Rasa chatbot/rasa-bot2/actions.py'];1;['README.md'];1;['Rasa chatbot/rasa-bot2/config.yml'];1;[]
manishkr03/Chatbot__Rasa chatbot/rasa-bot3;manishkr03/Chatbot;https://github.com/manishkr03/Chatbot;0;1;2021-02-28T16:05:14Z;2021-02-28T18:51:50Z;2021-02-28T18:51:48Z;main;manishkr03;78295361;User;e2f951187e88d3ba35045978d19aaab035226178;2021-02-28T18:51:48Z;Rasa chatbot/rasa-bot3;['Rasa chatbot/rasa-bot3/domain.yml'];1;['Rasa chatbot/rasa-bot3/data/nlu_data.md'];1;['Rasa chatbot/rasa-bot3/actions.py'];1;['README.md'];1;['Rasa chatbot/rasa-bot3/config.yml'];1;[]
